,Subdistrict Name,State Name,District Name
5440,Veeraballe,ANDHRA PRADESH,Cuddapah
5441,Nandalur,ANDHRA PRADESH,Cuddapah
5442,Penagalur,ANDHRA PRADESH,Cuddapah
5443,Chitvel,ANDHRA PRADESH,Cuddapah
5444,Rajampet,ANDHRA PRADESH,Cuddapah
5445,Pullampet,ANDHRA PRADESH,Cuddapah
5446,Obulavaripalle,ANDHRA PRADESH,Cuddapah
5447,Rly.kodur,ANDHRA PRADESH,Cuddapah
5449,Mantralayam,ANDHRA PRADESH,Kurnool
5450,Kosigi,ANDHRA PRADESH,Kurnool
5451,Kowthalam,ANDHRA PRADESH,Kurnool
5452,Pedda kadabur,ANDHRA PRADESH,Kurnool
5453,Yemmiganur,ANDHRA PRADESH,Kurnool
5454,Nandavaram,ANDHRA PRADESH,Kurnool
5455,C.Belagal,ANDHRA PRADESH,Kurnool
5456,Gudur,ANDHRA PRADESH,Kurnool
5457,Kallur,ANDHRA PRADESH,Kurnool
5458,Kurnool,ANDHRA PRADESH,Kurnool
5459,Nandikotkur,ANDHRA PRADESH,Kurnool
5460,Pagidyala,ANDHRA PRADESH,Kurnool
5461,Jupadu bungalow,ANDHRA PRADESH,Kurnool
5462,Kothapalle,ANDHRA PRADESH,Kurnool
5463,Srisailam,ANDHRA PRADESH,Kurnool
5464,Atmakur,ANDHRA PRADESH,Kurnool
5465,Pamulapadu,ANDHRA PRADESH,Kurnool
5466,Midthur,ANDHRA PRADESH,Kurnool
5467,Orvakal,ANDHRA PRADESH,Kurnool
5468,Kodumur,ANDHRA PRADESH,Kurnool
5469,Gonegandla,ANDHRA PRADESH,Kurnool
5470,Adoni,ANDHRA PRADESH,Kurnool
5471,Holagunda,ANDHRA PRADESH,Kurnool
5472,Halaharvi,ANDHRA PRADESH,Kurnool
5473,Alur,ANDHRA PRADESH,Kurnool
5474,Aspari,ANDHRA PRADESH,Kurnool
5475,Devanakonda,ANDHRA PRADESH,Kurnool
5476,Krishnagiri,ANDHRA PRADESH,Kurnool
5477,Veldurthi,ANDHRA PRADESH,Kurnool
5478,Bethamcherla,ANDHRA PRADESH,Kurnool
5479,Panyam,ANDHRA PRADESH,Kurnool
5480,Gadivemula,ANDHRA PRADESH,Kurnool
5481,Velgode,ANDHRA PRADESH,Kurnool
5482,Bandi Atmakur,ANDHRA PRADESH,Kurnool
5483,Nandyal,ANDHRA PRADESH,Kurnool
5484,Mahanandi,ANDHRA PRADESH,Kurnool
5485,Sirvel,ANDHRA PRADESH,Kurnool
5486,Gospadu,ANDHRA PRADESH,Kurnool
5487,Banaganapalle,ANDHRA PRADESH,Kurnool
5488,Dhone,ANDHRA PRADESH,Kurnool
5489,Pathikonda,ANDHRA PRADESH,Kurnool
5490,Chippagiri,ANDHRA PRADESH,Kurnool
5491,Maddikera (East),ANDHRA PRADESH,Kurnool
5492,Tuggali,ANDHRA PRADESH,Kurnool
5493,Peapally,ANDHRA PRADESH,Kurnool
5494,Owk,ANDHRA PRADESH,Kurnool
5495,Koilkuntla,ANDHRA PRADESH,Kurnool
5496,Rudravaram,ANDHRA PRADESH,Kurnool
5497,Allagadda,ANDHRA PRADESH,Kurnool
5498,Dornipadu,ANDHRA PRADESH,Kurnool
5499,Sanjamala,ANDHRA PRADESH,Kurnool
5500,Kolimigundla,ANDHRA PRADESH,Kurnool
5501,Uyyalawada,ANDHRA PRADESH,Kurnool
5502,Chagalamarri,ANDHRA PRADESH,Kurnool
5504,D.Hirehal,ANDHRA PRADESH,Anantapur
5505,Rayadurg,ANDHRA PRADESH,Anantapur
5506,Kanekal,ANDHRA PRADESH,Anantapur
5507,Bommanahal,ANDHRA PRADESH,Anantapur
5508,Vidapanakal,ANDHRA PRADESH,Anantapur
5509,Guntakal,ANDHRA PRADESH,Anantapur
5510,Gooty,ANDHRA PRADESH,Anantapur
5511,Peddavadugur,ANDHRA PRADESH,Anantapur
5512,Yadiki,ANDHRA PRADESH,Anantapur
5513,Tadpatri,ANDHRA PRADESH,Anantapur
5514,Peddapappur,ANDHRA PRADESH,Anantapur
5515,Pamidi,ANDHRA PRADESH,Anantapur
5516,Vijrakarur,ANDHRA PRADESH,Anantapur
5517,Uravakonda,ANDHRA PRADESH,Anantapur
5518,Beluguppa,ANDHRA PRADESH,Anantapur
5519,Gummagatta,ANDHRA PRADESH,Anantapur
5520,Brahmasamudram,ANDHRA PRADESH,Anantapur
5521,Kalyandurg,ANDHRA PRADESH,Anantapur
5522,Atmakur,ANDHRA PRADESH,Anantapur
5523,Kudair,ANDHRA PRADESH,Anantapur
5524,Garladinne,ANDHRA PRADESH,Anantapur
5525,Singanamala,ANDHRA PRADESH,Anantapur
5526,Putlur,ANDHRA PRADESH,Anantapur
5527,Yellanur,ANDHRA PRADESH,Anantapur
5528,Narpala,ANDHRA PRADESH,Anantapur
5529,Bukkarayasamudram,ANDHRA PRADESH,Anantapur
5530,Anantapur,ANDHRA PRADESH,Anantapur
5531,Raptadu,ANDHRA PRADESH,Anantapur
5532,Settur,ANDHRA PRADESH,Anantapur
5533,Kundurpi,ANDHRA PRADESH,Anantapur
5534,Kambadur,ANDHRA PRADESH,Anantapur
5535,Kanaganapalle,ANDHRA PRADESH,Anantapur
5536,Dharmavaram,ANDHRA PRADESH,Anantapur
5537,Bathalapalle,ANDHRA PRADESH,Anantapur
5538,Tadimarri,ANDHRA PRADESH,Anantapur
5539,Mudigubba,ANDHRA PRADESH,Anantapur
5540,Talupula,ANDHRA PRADESH,Anantapur
5541,Nambulapulakunta,ANDHRA PRADESH,Anantapur
5542,Gandlapenta,ANDHRA PRADESH,Anantapur
5543,Kadiri,ANDHRA PRADESH,Anantapur
5544,Nallamada,ANDHRA PRADESH,Anantapur
5545,Bukkapatnam,ANDHRA PRADESH,Anantapur
5546,Kothacheruvu,ANDHRA PRADESH,Anantapur
5547,Chennekothapalle,ANDHRA PRADESH,Anantapur
5548,Ramagiri,ANDHRA PRADESH,Anantapur
5549,Roddam,ANDHRA PRADESH,Anantapur
5550,Madakasira,ANDHRA PRADESH,Anantapur
5551,Amarapuram,ANDHRA PRADESH,Anantapur
5552,Gudibanda,ANDHRA PRADESH,Anantapur
5553,Rolla,ANDHRA PRADESH,Anantapur
5554,Agali,ANDHRA PRADESH,Anantapur
5555,Parigi,ANDHRA PRADESH,Anantapur
5556,Penukonda,ANDHRA PRADESH,Anantapur
5557,Puttaparthi,ANDHRA PRADESH,Anantapur
5558,Obuladevarecheruvu,ANDHRA PRADESH,Anantapur
5559,Nallacheruvu,ANDHRA PRADESH,Anantapur
5560,Tanakallu,ANDHRA PRADESH,Anantapur
5561,Amadagur,ANDHRA PRADESH,Anantapur
5562,Gorantla,ANDHRA PRADESH,Anantapur
5563,Somandepalle,ANDHRA PRADESH,Anantapur
5564,Hindupur,ANDHRA PRADESH,Anantapur
5565,Lepakshi,ANDHRA PRADESH,Anantapur
5566,Chilamathur,ANDHRA PRADESH,Anantapur
5568,Mulakalacheruvu,ANDHRA PRADESH,Chittoor
5569,Thamballapalle,ANDHRA PRADESH,Chittoor
5570,Peddamandyam,ANDHRA PRADESH,Chittoor
5571,Gurramkonda,ANDHRA PRADESH,Chittoor
5572,Kalakada,ANDHRA PRADESH,Chittoor
5573,Kambhamvaripalle,ANDHRA PRADESH,Chittoor
5574,Rompicherla,ANDHRA PRADESH,Chittoor
5575,Yerravaripalem,ANDHRA PRADESH,Chittoor
5576,Tirupathi (Rural),ANDHRA PRADESH,Chittoor
5577,Renigunta,ANDHRA PRADESH,Chittoor
5578,Yerpedu,ANDHRA PRADESH,Chittoor
5579,Srikalahasti,ANDHRA PRADESH,Chittoor
5580,Thottambedu,ANDHRA PRADESH,Chittoor
5581,Buchinaidu Khandriga,ANDHRA PRADESH,Chittoor
5582,Varadaiahpalem,ANDHRA PRADESH,Chittoor
5583,K.V.B.Puram,ANDHRA PRADESH,Chittoor
5584,Tirupati (Urban),ANDHRA PRADESH,Chittoor
5585,Chandragiri,ANDHRA PRADESH,Chittoor
5586,Chinnagottigallu,ANDHRA PRADESH,Chittoor
5587,Piler,ANDHRA PRADESH,Chittoor
5588,Kalikiri,ANDHRA PRADESH,Chittoor
5589,Vayalpad,ANDHRA PRADESH,Chittoor
5590,Kurabalakota,ANDHRA PRADESH,Chittoor
5591,Peddathippa samudram,ANDHRA PRADESH,Chittoor
5592,B.Kothakota,ANDHRA PRADESH,Chittoor
5593,Madanapalle,ANDHRA PRADESH,Chittoor
5594,Nimmanapalle,ANDHRA PRADESH,Chittoor
5595,Sodum,ANDHRA PRADESH,Chittoor
5596,Pulicherla,ANDHRA PRADESH,Chittoor
5597,Pakala,ANDHRA PRADESH,Chittoor
5598,Vedurukuppam,ANDHRA PRADESH,Chittoor
5599,Ramachandra puram,ANDHRA PRADESH,Chittoor
5600,Vadamalapeta,ANDHRA PRADESH,Chittoor
5601,Narayanavanam,ANDHRA PRADESH,Chittoor
5602,Pitchatur,ANDHRA PRADESH,Chittoor
5603,Satyavedu,ANDHRA PRADESH,Chittoor
5604,Nagalapuram,ANDHRA PRADESH,Chittoor
5605,Nindra,ANDHRA PRADESH,Chittoor
5606,Vijayapuram,ANDHRA PRADESH,Chittoor
5607,Nagari,ANDHRA PRADESH,Chittoor
5608,Puttur,ANDHRA PRADESH,Chittoor
5609,Karvetinagar,ANDHRA PRADESH,Chittoor
5610,Penumur,ANDHRA PRADESH,Chittoor
5611,Puthalapattu,ANDHRA PRADESH,Chittoor
5612,Irala,ANDHRA PRADESH,Chittoor
5613,Somala,ANDHRA PRADESH,Chittoor
5614,Chowdepalle,ANDHRA PRADESH,Chittoor
5615,Ramasamudram,ANDHRA PRADESH,Chittoor
5616,Punganur,ANDHRA PRADESH,Chittoor
5617,Peddapanjani,ANDHRA PRADESH,Chittoor
5618,Gangavaram,ANDHRA PRADESH,Chittoor
5619,Thavanampalle,ANDHRA PRADESH,Chittoor
5620,Srirangarajapuram,ANDHRA PRADESH,Chittoor
5621,Gangadhara Nellore,ANDHRA PRADESH,Chittoor
5622,Chittoor,ANDHRA PRADESH,Chittoor
5623,Palamaner,ANDHRA PRADESH,Chittoor
5624,Baireddipalle,ANDHRA PRADESH,Chittoor
5625,Venkatagirikota,ANDHRA PRADESH,Chittoor
5626,Santhipuram ,ANDHRA PRADESH,Chittoor
5627,Gudupalle,ANDHRA PRADESH,Chittoor
5628,Kuppam,ANDHRA PRADESH,Chittoor
5629,Ramakuppam,ANDHRA PRADESH,Chittoor
5630,Bangarupalyam,ANDHRA PRADESH,Chittoor
5631,Yadamari,ANDHRA PRADESH,Chittoor
5632,Gudipala,ANDHRA PRADESH,Chittoor
5633,Palasamudram,ANDHRA PRADESH,Chittoor
5636,Chikodi,KARNATAKA,Belgaum
5637,Athni,KARNATAKA,Belgaum
5638,Raybag,KARNATAKA,Belgaum
5639,Gokak,KARNATAKA,Belgaum
5640,Hukeri,KARNATAKA,Belgaum
5641,Belgaum,KARNATAKA,Belgaum
5642,Khanapur,KARNATAKA,Belgaum
5643,Sampgaon,KARNATAKA,Belgaum
5644,Parasgad,KARNATAKA,Belgaum
5645,Ramdurg,KARNATAKA,Belgaum
5647,Jamkhandi,KARNATAKA,Bagalkot
5648,Bilgi,KARNATAKA,Bagalkot
5649,Mudhol,KARNATAKA,Bagalkot
5650,Badami,KARNATAKA,Bagalkot
5651,Bagalkot,KARNATAKA,Bagalkot
5652,Hungund,KARNATAKA,Bagalkot
5654,Bijapur,KARNATAKA,Bijapur
5655,Indi,KARNATAKA,Bijapur
5656,Sindgi,KARNATAKA,Bijapur
5657,Basavana Bagevadi,KARNATAKA,Bijapur
5658,Muddebihal,KARNATAKA,Bijapur
5660,Aland,KARNATAKA,Gulbarga
5661,Afzalpur,KARNATAKA,Gulbarga
5662,Gulbarga,KARNATAKA,Gulbarga
5663,Chincholi,KARNATAKA,Gulbarga
5664,Sedam,KARNATAKA,Gulbarga
5665,Chitapur,KARNATAKA,Gulbarga
5666,Jevargi,KARNATAKA,Gulbarga
5667,Shahpur,KARNATAKA,Gulbarga
5668,Shorapur,KARNATAKA,Gulbarga
5669,Yadgir,KARNATAKA,Gulbarga
5671,Basavakalyan,KARNATAKA,Bidar
5672,Aurad,KARNATAKA,Bidar
5673,Bhalki,KARNATAKA,Bidar
5674,Bidar,KARNATAKA,Bidar
5675,Homnabad,KARNATAKA,Bidar
5677,Lingsugur,KARNATAKA,Raichur
5678,Devadurga,KARNATAKA,Raichur
5679,Raichur,KARNATAKA,Raichur
5680,Manvi,KARNATAKA,Raichur
5681,Sindhnur,KARNATAKA,Raichur
5683,Yelbarga,KARNATAKA,Koppal
5684,Kushtagi,KARNATAKA,Koppal
5685,Gangawati,KARNATAKA,Koppal
5686,Koppal,KARNATAKA,Koppal
5688,Nargund,KARNATAKA,Gadag
5689,Ron,KARNATAKA,Gadag
5690,Gadag,KARNATAKA,Gadag
5691,Shirhatti,KARNATAKA,Gadag
5692,Mundargi,KARNATAKA,Gadag
5694,Dharwad,KARNATAKA,Dharwad
5695,Navalgund,KARNATAKA,Dharwad
5696,Hubli,KARNATAKA,Dharwad
5697,Kalghatgi,KARNATAKA,Dharwad
5698,Kundgol,KARNATAKA,Dharwad
5700,Karwar,KARNATAKA,Uttara Kannada
5701,Supa,KARNATAKA,Uttara Kannada
5702,Haliyal,KARNATAKA,Uttara Kannada
5703,Yellapur,KARNATAKA,Uttara Kannada
5704,Mundgod,KARNATAKA,Uttara Kannada
5705,Sirsi,KARNATAKA,Uttara Kannada
5706,Ankola,KARNATAKA,Uttara Kannada
5707,Kumta,KARNATAKA,Uttara Kannada
5708,Siddapur,KARNATAKA,Uttara Kannada
5709,Honavar,KARNATAKA,Uttara Kannada
5710,Bhatkal,KARNATAKA,Uttara Kannada
5712,Shiggaon,KARNATAKA,Haveri
5713,Savanur,KARNATAKA,Haveri
5714,Hangal,KARNATAKA,Haveri
5715,Haveri,KARNATAKA,Haveri
5716,Byadgi,KARNATAKA,Haveri
5717,Hirekerur,KARNATAKA,Haveri
5718,Ranibennur,KARNATAKA,Haveri
5720,Hadagalli,KARNATAKA,Bellary
5721,Hagaribommanahalli,KARNATAKA,Bellary
5722,Hospet,KARNATAKA,Bellary
5723,Siruguppa,KARNATAKA,Bellary
5724,Bellary,KARNATAKA,Bellary
5725,Sandur,KARNATAKA,Bellary
5726,Kudligi,KARNATAKA,Bellary
5728,Molakalmuru,KARNATAKA,Chitradurga
5729,Challakere,KARNATAKA,Chitradurga
5730,Chitradurga,KARNATAKA,Chitradurga
5731,Holalkere,KARNATAKA,Chitradurga
5732,Hosdurga,KARNATAKA,Chitradurga
5733,Hiriyur,KARNATAKA,Chitradurga
5735,Harihar,KARNATAKA,Davangere*
5736,Harapanahalli,KARNATAKA,Davangere*
5737,Jagalur,KARNATAKA,Davangere*
5738,Davanagere,KARNATAKA,Davangere*
5739,Honnali,KARNATAKA,Davangere*
5740,Channagiri,KARNATAKA,Davangere*
5742,Sagar,KARNATAKA,Shimoga
5743,Sorab,KARNATAKA,Shimoga
5744,Shikarpur,KARNATAKA,Shimoga
5745,Hosanagara,KARNATAKA,Shimoga
5746,Tirthahalli,KARNATAKA,Shimoga
5747,Shimoga,KARNATAKA,Shimoga
5748,Bhadravati,KARNATAKA,Shimoga
5750,Kundapura,KARNATAKA,Udupi
5751,Udupi,KARNATAKA,Udupi
5752,Karkal,KARNATAKA,Udupi
5754,Sringeri,KARNATAKA,Chikmagalur
5755,Koppa,KARNATAKA,Chikmagalur
5756,Narasimharajapura,KARNATAKA,Chikmagalur
5757,Tarikere,KARNATAKA,Chikmagalur
5758,Kadur,KARNATAKA,Chikmagalur
5759,Chikmagalur,KARNATAKA,Chikmagalur
5760,Mudigere,KARNATAKA,Chikmagalur
5762,Chiknayakanhalli,KARNATAKA,Tumkur
5763,Sira,KARNATAKA,Tumkur
5764,Pavagada,KARNATAKA,Tumkur
5765,Madhugiri,KARNATAKA,Tumkur
5766,Koratagere,KARNATAKA,Tumkur
5767,Tumkur,KARNATAKA,Tumkur
5768,Gubbi,KARNATAKA,Tumkur
5769,Tiptur,KARNATAKA,Tumkur
5770,Turuvekere,KARNATAKA,Tumkur
5771,Kunigal,KARNATAKA,Tumkur
5773,Gauribidanur,KARNATAKA,Kolar
5774,Chik Ballapur,KARNATAKA,Kolar
5775,Gudibanda,KARNATAKA,Kolar
5776,Bagepalli,KARNATAKA,Kolar
5777,Sidlaghatta,KARNATAKA,Kolar
5778,Chintamani,KARNATAKA,Kolar
5779,Srinivaspur,KARNATAKA,Kolar
5780,Kolar,KARNATAKA,Kolar
5781,Malur,KARNATAKA,Kolar
5782,Bangarapet,KARNATAKA,Kolar
5783,Mulbagal,KARNATAKA,Kolar
5785,Bangalore North,KARNATAKA,Bangalore
5786,Bangalore South,KARNATAKA,Bangalore
5787,Anekal,KARNATAKA,Bangalore
5789,Nelamangala,KARNATAKA,Bangalore Rural
5790,Dod Ballapur,KARNATAKA,Bangalore Rural
5791,Devanhalli,KARNATAKA,Bangalore Rural
5792,Hoskote,KARNATAKA,Bangalore Rural
5793,Magadi,KARNATAKA,Bangalore Rural
5794,Ramanagaram,KARNATAKA,Bangalore Rural
5795,Channapatna,KARNATAKA,Bangalore Rural
5796,Kanakapura,KARNATAKA,Bangalore Rural
5798,Krishnarajpet,KARNATAKA,Mandya
5799,Nagamangala,KARNATAKA,Mandya
5800,Pandavapura,KARNATAKA,Mandya
5801,Shrirangapattana,KARNATAKA,Mandya
5802,Mandya,KARNATAKA,Mandya
5803,Maddur,KARNATAKA,Mandya
5804,Malavalli,KARNATAKA,Mandya
5806,Sakleshpur,KARNATAKA,Hassan
5807,Belur,KARNATAKA,Hassan
5808,Arsikere,KARNATAKA,Hassan
5809,Hassan,KARNATAKA,Hassan
5810,Alur,KARNATAKA,Hassan
5811,Arkalgud,KARNATAKA,Hassan
5812,Hole Narsipur,KARNATAKA,Hassan
5813,Channarayapatna,KARNATAKA,Hassan
5815,Mangalore,KARNATAKA,Dakshina Kannada
5816,Bantval,KARNATAKA,Dakshina Kannada
5817,Beltangadi,KARNATAKA,Dakshina Kannada
5818,Puttur,KARNATAKA,Dakshina Kannada
5819,Sulya,KARNATAKA,Dakshina Kannada
5821,Madikeri,KARNATAKA,Kodagu
5822,Somvarpet,KARNATAKA,Kodagu
5823,Virajpet,KARNATAKA,Kodagu
5825,Piriyapatna,KARNATAKA,Mysore
5826,Hunsur,KARNATAKA,Mysore
5827,Krishnarajanagara,KARNATAKA,Mysore
5828,Mysore,KARNATAKA,Mysore
5829,Heggadadevankote,KARNATAKA,Mysore
5830,Nanjangud,KARNATAKA,Mysore
5831,Tirumakudal Narsipur,KARNATAKA,Mysore
5833,Gundlupet,KARNATAKA,Chamrajnagar*
5834,Chamarajanagar,KARNATAKA,Chamrajnagar*
5835,Yelandur,KARNATAKA,Chamrajnagar*
5836,Kollegal,KARNATAKA,Chamrajnagar*
5839,Pernem,GOA,North Goa 
5840,Bardez,GOA,North Goa 
5841,Tiswadi,GOA,North Goa 
5842,Bicholim ,GOA,North Goa 
5843,Satari,GOA,North Goa 
5844,Ponda,GOA,North Goa 
5846,Mormugao ,GOA,South Goa
5847,Salcete,GOA,South Goa
5848,Quepem ,GOA,South Goa
5849,Sanguem ,GOA,South Goa
5850,Canacona,GOA,South Goa
5853,Amini,LAKSHADWEEP,Lakshadweep
5854,Kavaratti,LAKSHADWEEP,Lakshadweep
5855,Andrott,LAKSHADWEEP,Lakshadweep
5856,Minicoy,LAKSHADWEEP,Lakshadweep
5859,Kasaragod,KERALA,Kasaragod
5860,Hosdurg,KERALA,Kasaragod
5862,Taliparamba,KERALA,Kannur
5863,Kannur,KERALA,Kannur
5864,Thalassery,KERALA,Kannur
5866,Mananthavady,KERALA,Wayanad
5867,Sulthanbathery,KERALA,Wayanad
5868,Vythiri,KERALA,Wayanad
5870,Vadakara,KERALA,Kozhikode
5871,Quilandy,KERALA,Kozhikode
5872,Kozhikode,KERALA,Kozhikode
5874,Ernad,KERALA,Malappuram
5875,Nilambur,KERALA,Malappuram
5876,Perinthalmanna,KERALA,Malappuram
5877,Tirur,KERALA,Malappuram
5878,Tirurangadi,KERALA,Malappuram
5879,Ponnani,KERALA,Malappuram
5881,Ottappalam,KERALA,Palakkad
5882,Mannarkad,KERALA,Palakkad
5883,Palakkad,KERALA,Palakkad
5884,Chittur,KERALA,Palakkad
5885,Alathur,KERALA,Palakkad
5887,Talappilly,KERALA,Thrissur
5888,Chavakkad,KERALA,Thrissur
5889,Thrissur,KERALA,Thrissur
5890,Kodungallur,KERALA,Thrissur
5891,Mukundapuram,KERALA,Thrissur
5893,Kunnathunad,KERALA,Ernakulam
5894,Aluva,KERALA,Ernakulam
5895,Paravur,KERALA,Ernakulam
5896,Kochi,KERALA,Ernakulam
5897,Kanayannur,KERALA,Ernakulam
5898,Muvattupuzha,KERALA,Ernakulam
5899,Kothamangalam,KERALA,Ernakulam
5901,Devikulam,KERALA,Idukki
5902,Udumbanchola,KERALA,Idukki
5903,Thodupuzha,KERALA,Idukki
5904,Peerumade,KERALA,Idukki
5906,Meenachil,KERALA,Kottayam
5907,Vaikom,KERALA,Kottayam
5908,Kottayam,KERALA,Kottayam
5909,Changanassery,KERALA,Kottayam
5910,Kanjirappally,KERALA,Kottayam
5912,Cherthala,KERALA,Alappuzha
5913,Ambalappuzha,KERALA,Alappuzha
5914,Kuttanad,KERALA,Alappuzha
5915,Karthikappally,KERALA,Alappuzha
5916,Chengannur,KERALA,Alappuzha
5917,Mavelikkara,KERALA,Alappuzha
5919,Thiruvalla,KERALA,Pathanamthitta
5920,Mallappally,KERALA,Pathanamthitta
5921,Ranni,KERALA,Pathanamthitta
5922,Kozhenchery,KERALA,Pathanamthitta
5923,Adoor,KERALA,Pathanamthitta
5925,Karunagappally,KERALA,Kollam
5926,Kunnathur,KERALA,Kollam
5927,Pathanapuram,KERALA,Kollam
5928,Kottarakkara,KERALA,Kollam
5929,Kollam,KERALA,Kollam
5931,Chirayinkeezhu,KERALA,Thiruvananthapuram
5932,Nedumangad,KERALA,Thiruvananthapuram
5933,Thiruvananthapuram,KERALA,Thiruvananthapuram
5934,Neyyattinkara,KERALA,Thiruvananthapuram
5937,Gummidipoondi,TAMIL NADU,Thiruvallur
5938,Ponneri,TAMIL NADU,Thiruvallur
5939,Uthukkottai,TAMIL NADU,Thiruvallur
5940,Tiruttani,TAMIL NADU,Thiruvallur
5941,Pallipattu,TAMIL NADU,Thiruvallur
5942,Thiruvallur,TAMIL NADU,Thiruvallur
5943,Poonamallee,TAMIL NADU,Thiruvallur
5944,Ambattur,TAMIL NADU,Thiruvallur
5947,Sriperumbudur,TAMIL NADU,Kancheepuram
5948,Tambaram,TAMIL NADU,Kancheepuram
5949,Chengalpattu,TAMIL NADU,Kancheepuram
5950,Kancheepuram,TAMIL NADU,Kancheepuram
5951,Uthiramerur,TAMIL NADU,Kancheepuram
5952,Tirukalukundram,TAMIL NADU,Kancheepuram
5953,Maduranthakam,TAMIL NADU,Kancheepuram
5954,Cheyyur,TAMIL NADU,Kancheepuram
5956,Gudiyatham,TAMIL NADU,Vellore
5957,Katpadi,TAMIL NADU,Vellore
5958,Wallajah,TAMIL NADU,Vellore
5959,Arakonam,TAMIL NADU,Vellore
5960,Arcot,TAMIL NADU,Vellore
5961,Vellore,TAMIL NADU,Vellore
5962,Vaniyambadi,TAMIL NADU,Vellore
5963,Tirupathur,TAMIL NADU,Vellore
5965,Hosur,TAMIL NADU,Dharmapuri
5966,Krishnagiri,TAMIL NADU,Dharmapuri
5967,Denkanikottai,TAMIL NADU,Dharmapuri
5968,Palakkodu,TAMIL NADU,Dharmapuri
5969,Pochampalli,TAMIL NADU,Dharmapuri
5970,Uthangarai,TAMIL NADU,Dharmapuri
5971,Harur,TAMIL NADU,Dharmapuri
5972,Pappireddipatti,TAMIL NADU,Dharmapuri
5973,Dharmapuri,TAMIL NADU,Dharmapuri
5974,Pennagaram,TAMIL NADU,Dharmapuri
5976,Arani,TAMIL NADU,Tiruvannamalai
5977,Cheyyar,TAMIL NADU,Tiruvannamalai
5978,Vandavasi,TAMIL NADU,Tiruvannamalai
5979,Polur,TAMIL NADU,Tiruvannamalai
5980,Chengam,TAMIL NADU,Tiruvannamalai
5981,Tiruvannamalai,TAMIL NADU,Tiruvannamalai
5983,Gingee,TAMIL NADU,Viluppuram
5984,Tindivanam,TAMIL NADU,Viluppuram
5985,Vanur,TAMIL NADU,Viluppuram
5986,Viluppuram,TAMIL NADU,Viluppuram
5987,Tirukkoyilur,TAMIL NADU,Viluppuram
5988,Sankarapuram,TAMIL NADU,Viluppuram
5989,Kallakkurichi,TAMIL NADU,Viluppuram
5990,Ulundurpettai,TAMIL NADU,Viluppuram
5992,Mettur,TAMIL NADU,Salem
5993,Omalur,TAMIL NADU,Salem
5994,Edappadi,TAMIL NADU,Salem
5995,Sankari,TAMIL NADU,Salem
5996,Salem,TAMIL NADU,Salem
5997,Yercaud,TAMIL NADU,Salem
5998,Vazhapadi,TAMIL NADU,Salem
5999,Attur,TAMIL NADU,Salem
6000,Gangavalli,TAMIL NADU,Salem
6002,Tiruchengode,TAMIL NADU,Namakkal  
6003,Rasipuram,TAMIL NADU,Namakkal  
6004,Namakkal,TAMIL NADU,Namakkal  
6005,Paramathi-Velur,TAMIL NADU,Namakkal  
6007,Sathyamangalam,TAMIL NADU,Erode
6008,Bhavani,TAMIL NADU,Erode
6009,Gobichetti - Palayam,TAMIL NADU,Erode
6010,Perundurai,TAMIL NADU,Erode
6011,Erode,TAMIL NADU,Erode
6012,Kangeyam,TAMIL NADU,Erode
6013,Dharapuram,TAMIL NADU,Erode
6015,Panthalur,TAMIL NADU,The Nilgiris
6016,Gudalur,TAMIL NADU,The Nilgiris
6017,Udhagamandalam,TAMIL NADU,The Nilgiris
6018,Kotagiri,TAMIL NADU,The Nilgiris
6019,Coonoor,TAMIL NADU,The Nilgiris
6020,Kundah,TAMIL NADU,The Nilgiris
6022,Mettupalayam,TAMIL NADU,Coimbatore
6023,Avanashi,TAMIL NADU,Coimbatore
6024,Tiruppur,TAMIL NADU,Coimbatore
6025,Palladam,TAMIL NADU,Coimbatore
6026,Coimbatore North,TAMIL NADU,Coimbatore
6027,Coimbatore South,TAMIL NADU,Coimbatore
6028,Pollachi,TAMIL NADU,Coimbatore
6029,Udumalaipettai,TAMIL NADU,Coimbatore
6030,Valparai,TAMIL NADU,Coimbatore
6032,Palani,TAMIL NADU,Dindigul
6033,Oddanchatram,TAMIL NADU,Dindigul
6034,Vedasandur,TAMIL NADU,Dindigul
6035,Natham,TAMIL NADU,Dindigul
6036,Dindigul,TAMIL NADU,Dindigul
6037,Kodaikanal,TAMIL NADU,Dindigul
6038,Nilakkottai,TAMIL NADU,Dindigul
6040,Aravakurichi,TAMIL NADU,Karur 
6041,Karur,TAMIL NADU,Karur 
6042,Krishnarayapuram,TAMIL NADU,Karur 
6043,Kulithalai,TAMIL NADU,Karur 
6045,Thottiyam,TAMIL NADU,Tiruchirappalli
6046,Musiri,TAMIL NADU,Tiruchirappalli
6047,Thuraiyur,TAMIL NADU,Tiruchirappalli
6048,Manachanallur,TAMIL NADU,Tiruchirappalli
6049,Lalgudi,TAMIL NADU,Tiruchirappalli
6050,Srirangam,TAMIL NADU,Tiruchirappalli
6051,Tiruchirappalli,TAMIL NADU,Tiruchirappalli
6052,Manapparai,TAMIL NADU,Tiruchirappalli
6054,Veppanthattai,TAMIL NADU,Perambalur 
6055,Perambalur,TAMIL NADU,Perambalur 
6056,Kunnam,TAMIL NADU,Perambalur 
6058,Sendurai,TAMIL NADU,Ariyalur 
6059,Udayarpalayam,TAMIL NADU,Ariyalur 
6060,Ariyalur,TAMIL NADU,Ariyalur 
